izoneareaid,level,vroleid,expchange,expreason,expsubreason,mapid,sumexp,,54939
1204,46,0X04B402013C336A85,15,20,0,34,929595,,
1204,46,0X04B402013C336A85,17,20,0,34,929644,,
1204,46,0X04B402013C336A85,17,20,0,34,929678,,
1204,46,0X04B402013C336A85,15,20,0,34,929951,,
1204,46,0X04B402013C336A85,17,20,0,34,930034,,
1204,46,0X04B402013C336A85,17,20,0,34,930245,,
1204,46,0X04B402013C336A85,8,20,0,351,922563,,
1204,46,0X04B402013C336A85,8,20,0,351,922587,,
1204,46,0X04B402013C336A85,8,20,0,351,922691,,
1204,46,0X04B402013C336A85,13,20,0,352,925482,,
1204,46,0X04B402013C336A85,20,20,0,34,925781,,
1204,46,0X04B402013C336A85,8,20,0,351,925052,,
1204,46,0X04B402013C336A85,8,20,0,351,925092,,
1204,46,0X04B402013C336A85,8,20,0,351,925156,,
1204,46,0X04B402013C336A85,8,20,0,351,925172,,
1204,46,0X04B402013C336A85,8,20,0,351,925204,,
1204,46,0X04B402013C336A85,8,20,0,351,925220,,
1204,46,0X04B402013C336A85,8,20,0,351,925292,,
1204,46,0X04B402013C336A85,8,20,0,351,925348,,
1204,44,0X04B402013C336A85,13,20,0,21,409010,,
1204,44,0X04B402013C336A85,13,20,0,21,409023,,
1204,44,0X04B402013C336A85,13,20,0,21,409036,,
1204,44,0X04B402013C336A85,14,20,0,21,409050,,
1204,44,0X04B402013C336A85,13,20,0,21,409063,,
1204,44,0X04B402013C336A85,14,20,0,21,409077,,
1204,44,0X04B402013C336A85,14,20,0,21,409091,,
1204,44,0X04B402013C336A85,14,20,0,21,409105,,
1204,44,0X04B402013C336A85,13,20,0,21,409118,,
1204,44,0X04B402013C336A85,13,20,0,21,409145,,
1204,44,0X04B402013C336A85,14,20,0,21,409132,,
1204,44,0X04B402013C336A85,14,20,0,21,409159,,
1204,44,0X04B402013C336A85,14,20,0,21,409173,,
1204,44,0X04B402013C336A85,13,20,0,21,409186,,
1204,44,0X04B402013C336A85,14,20,0,21,409200,,
1204,44,0X04B402013C336A85,13,20,0,21,409227,,
1204,44,0X04B402013C336A85,14,20,0,21,409214,,
1204,44,0X04B402013C336A85,14,20,0,21,409254,,
1204,44,0X04B402013C336A85,13,20,0,21,409240,,
1204,44,0X04B402013C336A85,13,20,0,21,409267,,
1204,44,0X04B402013C336A85,14,20,0,21,409281,,
1204,44,0X04B402013C336A85,13,20,0,21,409294,,
1204,44,0X04B402013C336A85,14,20,0,21,409308,,
1204,44,0X04B402013C336A85,13,20,0,21,409321,,
1204,44,0X04B402013C336A85,14,20,0,21,409335,,
1204,44,0X04B402013C336A85,14,20,0,21,409349,,
1204,46,0X04B402013C336A85,17,20,0,34,929399,,
1204,46,0X04B402013C336A85,17,20,0,34,929563,,
1204,46,0X04B402013C336A85,15,20,0,34,929804,,
1204,46,0X04B402013C336A85,22,20,0,34,927621,,
1204,46,0X04B402013C336A85,22,20,0,34,928021,,
1204,44,0X04B402013C336A85,14,20,0,21,408073,,
1204,44,0X04B402013C336A85,14,20,0,21,408087,,
1204,44,0X04B402013C336A85,14,20,0,21,408128,,
1204,44,0X04B402013C336A85,14,20,0,21,408101,,
1204,44,0X04B402013C336A85,13,20,0,21,408114,,
1204,44,0X04B402013C336A85,14,20,0,21,408142,,
1204,44,0X04B402013C336A85,14,20,0,21,408156,,
1204,44,0X04B402013C336A85,13,20,0,21,408182,,
1204,44,0X04B402013C336A85,13,20,0,21,408169,,
1204,44,0X04B402013C336A85,14,20,0,21,408196,,
1204,44,0X04B402013C336A85,14,20,0,21,408224,,
1204,44,0X04B402013C336A85,14,20,0,21,408210,,
1204,44,0X04B402013C336A85,14,20,0,21,407486,,
1204,44,0X04B402013C336A85,14,20,0,21,407514,,
1204,44,0X04B402013C336A85,14,20,0,21,407528,,
1204,44,0X04B402013C336A85,14,20,0,21,407542,,
1204,44,0X04B402013C336A85,14,20,0,21,407556,,
1204,44,0X04B402013C336A85,14,20,0,21,407583,,
1204,44,0X04B402013C336A85,13,20,0,21,407569,,
1204,44,0X04B402013C336A85,13,20,0,21,407610,,
1204,44,0X04B402013C336A85,14,20,0,21,407597,,
1204,44,0X04B402013C336A85,14,20,0,21,407651,,
1204,44,0X04B402013C336A85,13,20,0,21,407623,,
1204,44,0X04B402013C336A85,14,20,0,21,407637,,
1204,44,0X04B402013C336A85,14,20,0,21,407678,,
1204,43,0X04B402013C336A85,280,20,0,21,567309,,
1204,43,0X04B402013C336A85,280,20,0,21,567029,,
1204,43,0X04B402013C336A85,268,20,0,21,567577,,
1204,43,0X04B402013C336A85,268,20,0,21,568113,,
1204,43,0X04B402013C336A85,268,20,0,21,567845,,
1204,43,0X04B402013C336A85,280,20,0,21,568393,,
1204,43,0X04B402013C336A85,6482,131,118,10,489395,,
1204,44,0X04B402013C336A85,134,20,0,21,235799,,
1204,44,0X04B402013C336A85,140,20,0,21,235939,,
1204,44,0X04B402013C336A85,140,20,0,21,236079,,
1204,44,0X04B402013C336A85,140,20,0,21,236353,,
1204,44,0X04B402013C336A85,134,20,0,21,236213,,
1204,44,0X04B402013C336A85,134,20,0,21,236621,,
1204,44,0X04B402013C336A85,140,20,0,21,236901,,
1204,44,0X04B402013C336A85,134,20,0,21,236487,,
1204,44,0X04B402013C336A85,140,20,0,21,237041,,
1204,44,0X04B402013C336A85,134,20,0,21,237175,,
1204,44,0X04B402013C336A85,140,20,0,21,236761,,
1204,44,0X04B402013C336A85,140,20,0,21,237315,,
1204,44,0X04B402013C336A85,140,20,0,21,237455,,
1204,44,0X04B402013C336A85,134,20,0,21,237723,,
1204,44,0X04B402013C336A85,134,20,0,21,237589,,
1204,44,0X04B402013C336A85,140,20,0,21,237863,,
1204,44,0X04B402013C336A85,140,20,0,21,238137,,
1204,44,0X04B402013C336A85,134,20,0,21,237997,,
1204,44,0X04B402013C336A85,134,20,0,21,210829,,
1204,44,0X04B402013C336A85,140,20,0,21,211377,,
1204,44,0X04B402013C336A85,134,20,0,21,210695,,
1204,44,0X04B402013C336A85,140,20,0,21,210561,,
1204,44,0X04B402013C336A85,140,20,0,21,211237,,
1204,44,0X04B402013C336A85,140,20,0,21,212473,,
1204,44,0X04B402013C336A85,134,20,0,21,211651,,
1204,44,0X04B402013C336A85,134,20,0,21,213009,,
1204,44,0X04B402013C336A85,134,20,0,21,211097,,
1204,44,0X04B402013C336A85,140,20,0,21,212193,,
1204,44,0X04B402013C336A85,134,20,0,21,212053,,
1204,44,0X04B402013C336A85,140,20,0,21,211517,,
1204,44,0X04B402013C336A85,140,20,0,21,213149,,
1204,44,0X04B402013C336A85,140,20,0,21,213289,,
1204,44,0X04B402013C336A85,134,20,0,21,212875,,
1204,44,0X04B402013C336A85,134,20,0,21,211785,,
1204,44,0X04B402013C336A85,134,20,0,21,210963,,
1204,44,0X04B402013C336A85,134,20,0,21,212607,,
1204,44,0X04B402013C336A85,134,20,0,21,211919,,
1204,44,0X04B402013C336A85,140,20,0,21,213429,,
1204,44,0X04B402013C336A85,134,20,0,21,213837,,
1204,44,0X04B402013C336A85,134,20,0,21,212741,,
1204,44,0X04B402013C336A85,140,20,0,21,212333,,
1204,44,0X04B402013C336A85,134,20,0,21,213703,,
1204,44,0X04B402013C336A85,140,20,0,21,213569,,
1204,44,0X04B402013C336A85,134,20,0,21,213971,,
1204,44,0X04B402013C336A85,140,20,0,21,214379,,
1204,44,0X04B402013C336A85,13,20,0,21,413199,,
1204,44,0X04B402013C336A85,14,20,0,21,413213,,
1204,44,0X04B402013C336A85,14,20,0,21,413227,,
1204,44,0X04B402013C336A85,14,20,0,21,413241,,
1204,44,0X04B402013C336A85,14,20,0,21,413255,,
1204,44,0X04B402013C336A85,13,20,0,21,413268,,
1204,44,0X04B402013C336A85,14,20,0,21,413282,,
1204,44,0X04B402013C336A85,14,20,0,21,413309,,
1204,44,0X04B402013C336A85,13,20,0,21,413295,,
1204,44,0X04B402013C336A85,13,20,0,21,413322,,
1204,44,0X04B402013C336A85,14,20,0,21,413350,,
1204,44,0X04B402013C336A85,14,20,0,21,413336,,
1204,44,0X04B402013C336A85,14,20,0,21,413378,,
1204,44,0X04B402013C336A85,14,20,0,21,413364,,
1204,44,0X04B402013C336A85,14,20,0,21,413405,,
1204,44,0X04B402013C336A85,13,20,0,21,413391,,
1204,44,0X04B402013C336A85,14,20,0,21,413419,,
1204,44,0X04B402013C336A85,13,20,0,21,413432,,
1204,44,0X04B402013C336A85,13,20,0,21,413445,,
1204,44,0X04B402013C336A85,14,20,0,21,413459,,
1204,44,0X04B402013C336A85,14,20,0,21,413473,,
1204,44,0X04B402013C336A85,14,20,0,21,412056,,
1204,44,0X04B402013C336A85,14,20,0,21,412070,,
1204,44,0X04B402013C336A85,13,20,0,21,412083,,
1204,44,0X04B402013C336A85,14,20,0,21,412097,,
1204,44,0X04B402013C336A85,14,20,0,21,412124,,
1204,44,0X04B402013C336A85,13,20,0,21,412110,,
1204,44,0X04B402013C336A85,13,20,0,21,412137,,
1204,44,0X04B402013C336A85,14,20,0,21,412151,,
1204,44,0X04B402013C336A85,14,20,0,21,412165,,
1204,44,0X04B402013C336A85,13,20,0,21,412192,,
1204,44,0X04B402013C336A85,14,20,0,21,412179,,
1204,44,0X04B402013C336A85,13,20,0,21,412205,,
1204,44,0X04B402013C336A85,14,20,0,21,412219,,
1204,44,0X04B402013C336A85,14,20,0,21,412233,,
1204,44,0X04B402013C336A85,13,20,0,21,412260,,
1204,44,0X04B402013C336A85,13,20,0,21,412273,,
1204,44,0X04B402013C336A85,14,20,0,21,412247,,
1204,48,0X04B402013C336A85,2,20,0,10,88981,,
1204,40,0X04B402013C336A85,10714,10,8,15,290786,,
1204,40,0X04B402013C336A85,16071,10,8,15,280072,,
1204,40,0X04B402013C336A85,2,20,0,15,290788,,
1204,40,0X04B402013C336A85,2,20,0,15,290790,,
1204,40,0X04B402013C336A85,2,20,0,15,290796,,
1204,40,0X04B402013C336A85,2,20,0,15,290792,,
1204,40,0X04B402013C336A85,2,20,0,15,290794,,
1204,40,0X04B402013C336A85,2,20,0,15,290798,,
1204,40,0X04B402013C336A85,2,20,0,15,290800,,
1204,40,0X04B402013C336A85,4,20,0,27,510538,,
1204,40,0X04B402013C336A85,20,128,99,27,510534,,
1204,40,0X04B402013C336A85,20,128,99,27,510558,,
1204,40,0X04B402013C336A85,4,20,0,27,510562,,
1204,40,0X04B402013C336A85,20,128,99,27,510582,,
1204,40,0X04B402013C336A85,4,20,0,27,510586,,
1204,49,0X04B402013C336A85,22,20,0,40,180987,,
1204,46,0X04B402013C336A85,5,20,0,351,923564,,
1204,46,0X04B402013C336A85,5,20,0,351,923574,,
1204,46,0X04B402013C336A85,5,20,0,351,923609,,
1204,46,0X04B402013C336A85,5,20,0,351,923689,,
1204,46,0X04B402013C336A85,5,20,0,351,923729,,
1204,46,0X04B402013C336A85,5,20,0,351,923819,,
1204,46,0X04B402013C336A85,5,20,0,351,923854,,
1204,47,0X04B402013C336A85,7744,10,16,10,662997,,
1204,48,0X04B402013C336A85,3,20,0,15,328767,,
1204,48,0X04B402013C336A85,10672,10,16,15,339439,,
1204,48,0X04B402013C336A85,1,20,0,27,339440,,
1204,48,0X04B402013C336A85,11776,10,16,1,373673,,
1204,47,0X04B402013C336A85,2,20,0,15,227638,,
1204,47,0X04B402013C336A85,2,20,0,15,227642,,
1204,47,0X04B402013C336A85,2,20,0,10,232244,,
1204,47,0X04B402013C336A85,2,20,0,15,68815,,
1204,47,0X04B402013C336A85,2,20,0,15,70247,,
1204,47,0X04B402013C336A85,2,20,0,15,70243,,
1204,47,0X04B402013C336A85,2,20,0,15,70257,,
1204,47,0X04B402013C336A85,1760,10,16,15,72017,,
1204,46,0X04B402013C336A85,22,20,0,34,927219,,
1204,46,0X04B402013C336A85,22,20,0,34,927303,,
1204,46,0X04B402013C336A85,22,20,0,34,927367,,
1204,46,0X04B402013C336A85,20,20,0,34,927387,,
1204,46,0X04B402013C336A85,22,20,0,34,927429,,
1204,46,0X04B402013C336A85,22,20,0,34,927493,,
1204,47,0X04B402013C336A85,642,122,144,104,945443,,
1204,47,0X04B402013C336A85,642,122,144,104,946085,,
1204,47,0X04B402013C336A85,770,122,144,104,950341,,
1204,47,0X04B402013C336A85,770,122,144,104,949571,,
1204,41,0X04B402013C336A85,931,128,94,104,105582,,
1204,41,0X04B402013C336A85,931,128,94,104,106513,,
1204,41,0X04B402013C336A85,931,128,94,104,107444,,
1204,41,0X04B402013C336A85,931,128,94,104,108375,,
1204,38,0X04B402013C336A85,191,20,0,894,276442,,
1204,38,0X04B402013C336A85,191,20,0,894,276824,,
1204,38,0X04B402013C336A85,191,20,0,894,277206,,
1204,38,0X04B402013C336A85,191,20,0,894,277015,,
1204,46,0X04B402013C336A85,15,20,0,34,921283,,
1204,46,0X04B402013C336A85,15,20,0,34,921592,,
1204,46,0X04B402013C336A85,17,20,0,34,921626,,
1204,46,0X04B402013C336A85,15,20,0,34,921641,,
1204,46,0X04B402013C336A85,17,20,0,34,921185,,
1204,46,0X04B402013C336A85,15,20,0,34,921298,,
1204,44,0X04B402013C336A85,14,20,0,21,410543,,
1204,44,0X04B402013C336A85,13,20,0,21,410556,,
1204,44,0X04B402013C336A85,14,20,0,21,410570,,
1204,44,0X04B402013C336A85,13,20,0,21,410583,,
1204,44,0X04B402013C336A85,14,20,0,21,410597,,
1204,44,0X04B402013C336A85,14,20,0,21,410611,,
1204,44,0X04B402013C336A85,14,20,0,21,410638,,
1204,44,0X04B402013C336A85,13,20,0,21,410624,,
1204,44,0X04B402013C336A85,14,20,0,21,410652,,
1204,44,0X04B402013C336A85,13,20,0,21,410665,,
1204,44,0X04B402013C336A85,14,20,0,21,410679,,
1204,44,0X04B402013C336A85,13,20,0,21,410706,,
1204,44,0X04B402013C336A85,14,20,0,21,410693,,
1204,44,0X04B402013C336A85,13,20,0,21,410719,,
1204,44,0X04B402013C336A85,14,20,0,21,410191,,
1204,44,0X04B402013C336A85,14,20,0,21,410177,,
1204,44,0X04B402013C336A85,13,20,0,21,410204,,
1204,44,0X04B402013C336A85,14,20,0,21,410218,,
1204,44,0X04B402013C336A85,13,20,0,21,410231,,
1204,44,0X04B402013C336A85,13,20,0,21,410244,,
1204,44,0X04B402013C336A85,14,20,0,21,410271,,
1204,44,0X04B402013C336A85,13,20,0,21,410257,,
1204,44,0X04B402013C336A85,13,20,0,21,410284,,
1204,44,0X04B402013C336A85,13,20,0,21,410297,,
1204,44,0X04B402013C336A85,14,20,0,21,410325,,
1204,44,0X04B402013C336A85,14,20,0,21,410311,,
1204,44,0X04B402013C336A85,14,20,0,21,410339,,
1204,44,0X04B402013C336A85,13,20,0,21,410352,,
1204,44,0X04B402013C336A85,13,20,0,21,410365,,
1204,44,0X04B402013C336A85,14,20,0,21,410379,,
1204,46,0X04B402013C336A85,2,20,0,15,919329,,
1204,46,0X04B402013C336A85,2,20,0,15,919343,,
1204,41,0X04B402013C336A85,931,128,94,104,80445,,
1204,41,0X04B402013C336A85,931,128,94,104,81376,,
1204,47,0X04B402013C336A85,2,20,0,15,457323,,
1204,47,0X04B402013C336A85,2,20,0,15,457319,,
1204,46,0X04B402013C336A85,17,20,0,34,932160,,
1204,46,0X04B402013C336A85,12,20,0,352,925456,,
1204,46,0X04B402013C336A85,13,20,0,352,925469,,
1204,46,0X04B402013C336A85,12,20,0,352,925494,,
1204,46,0X04B402013C336A85,12,20,0,352,925580,,
1204,47,0X04B402013C336A85,3,20,0,15,132340,,
1204,47,0X04B402013C336A85,2,20,0,15,212838,,
1204,47,0X04B402013C336A85,2,20,0,15,227636,,
1204,47,0X04B402013C336A85,2,20,0,10,232228,,
1204,47,0X04B402013C336A85,2,20,0,10,232240,,
1204,46,0X04B402013C336A85,22,20,0,34,926521,,
1204,47,0X04B402013C336A85,2,20,0,15,433357,,
1204,47,0X04B402013C336A85,2,20,0,15,433369,,
1204,39,0X04B402013C336A85,250000,128,117,1,469487,,
1204,42,0X04B402013C336A85,14,20,0,40,429057,,
1204,42,0X04B402013C336A85,14,20,0,40,428979,,
1204,46,0X04B402013C336A85,15,20,0,34,928606,,
1204,46,0X04B402013C336A85,15,20,0,34,928670,,
1204,46,0X04B402013C336A85,17,20,0,34,928800,,
1204,46,0X04B402013C336A85,17,20,0,34,929058,,
1204,41,0X04B402013C336A85,602,122,144,104,171885,,
1204,41,0X04B402013C336A85,627,122,144,104,170681,,
1204,41,0X04B402013C336A85,602,122,144,104,171283,,
1204,41,0X04B402013C336A85,547,122,144,104,172432,,
1204,41,0X04B402013C336A85,547,122,144,104,172979,,
1204,41,0X04B402013C336A85,491,122,144,104,173470,,
1204,41,0X04B402013C336A85,491,122,144,104,173961,,
1204,41,0X04B402013C336A85,707,122,144,104,176763,,
1204,41,0X04B402013C336A85,931,128,94,104,102789,,
1204,41,0X04B402013C336A85,931,128,94,104,103720,,
1204,41,0X04B402013C336A85,931,128,94,104,104651,,
1204,46,0X04B402013C336A85,17,20,0,34,920586,,
1204,46,0X04B402013C336A85,17,20,0,34,920942,,
1204,46,0X04B402013C336A85,15,20,0,34,921006,,
1204,46,0X04B402013C336A85,17,20,0,34,921398,,
1204,46,0X04B402013C336A85,20,20,0,34,927789,,
1204,46,0X04B402013C336A85,22,20,0,34,927811,,
1204,46,0X04B402013C336A85,20,20,0,34,927831,,
1204,46,0X04B402013C336A85,22,20,0,34,927895,,
1204,47,0X04B402013C336A85,7040,10,16,10,487961,,
1204,47,0X04B402013C336A85,2,20,0,10,655245,,
1204,47,0X04B402013C336A85,2,20,0,15,663007,,
1204,44,0X04B402013C336A85,140,20,0,21,381951,,
1204,44,0X04B402013C336A85,134,20,0,21,382085,,
1204,44,0X04B402013C336A85,140,20,0,21,382225,,
1204,44,0X04B402013C336A85,134,20,0,21,382359,,
1204,44,0X04B402013C336A85,134,20,0,21,382493,,
1204,44,0X04B402013C336A85,134,20,0,21,382627,,
1204,44,0X04B402013C336A85,140,20,0,21,382767,,
1204,44,0X04B402013C336A85,134,20,0,21,382901,,
1204,44,0X04B402013C336A85,140,20,0,21,383041,,
1204,44,0X04B402013C336A85,134,20,0,21,383315,,
1204,44,0X04B402013C336A85,140,20,0,21,383181,,
1204,44,0X04B402013C336A85,134,20,0,21,383449,,
1204,44,0X04B402013C336A85,140,20,0,21,383589,,
1204,44,0X04B402013C336A85,14,20,0,21,400351,,
1204,44,0X04B402013C336A85,14,20,0,21,400365,,
1204,44,0X04B402013C336A85,13,20,0,21,400378,,
1204,44,0X04B402013C336A85,14,20,0,21,400392,,
1204,44,0X04B402013C336A85,14,20,0,21,400406,,
1204,44,0X04B402013C336A85,14,20,0,21,400420,,
1204,44,0X04B402013C336A85,14,20,0,21,400434,,
1204,44,0X04B402013C336A85,13,20,0,21,400447,,
1204,44,0X04B402013C336A85,13,20,0,21,400460,,
1204,44,0X04B402013C336A85,14,20,0,21,400474,,
1204,44,0X04B402013C336A85,13,20,0,21,400487,,
1204,44,0X04B402013C336A85,14,20,0,21,400501,,
1204,46,0X04B402013C336A85,20,128,99,1,908467,,
1204,47,0X04B402013C336A85,4928,10,16,15,403417,,
1204,47,0X04B402013C336A85,1,20,0,27,408706,,
1204,47,0X04B402013C336A85,1,20,0,27,408708,,
1204,46,0X04B402013C336A85,17,20,0,34,928977,,
1204,46,0X04B402013C336A85,15,20,0,34,928992,,
1204,46,0X04B402013C336A85,5,20,0,351,923379,,
1204,46,0X04B402013C336A85,22,20,0,34,925867,,
1204,46,0X04B402013C336A85,20,20,0,34,925887,,
1204,46,0X04B402013C336A85,22,20,0,34,925931,,
1204,46,0X04B402013C336A85,20,20,0,34,925951,,
1204,46,0X04B402013C336A85,22,20,0,34,925973,,
1204,46,0X04B402013C336A85,22,20,0,34,926057,,
1204,46,0X04B402013C336A85,22,20,0,34,926119,,
1204,48,0X04B402013C336A85,2,20,0,10,10928,,
1204,48,0X04B402013C336A85,2,20,0,10,10930,,
1204,48,0X04B402013C336A85,2,20,0,10,10932,,
1204,48,0X04B402013C336A85,2,20,0,10,10946,,
1204,48,0X04B402013C336A85,8464,10,16,10,19410,,
1204,47,0X04B402013C336A85,1014,128,94,104,777995,,
1204,47,0X04B402013C336A85,1014,128,94,104,782051,,
1204,44,0X04B402013C336A85,134,20,0,21,318125,,
1204,44,0X04B402013C336A85,140,20,0,21,317991,,
1204,44,0X04B402013C336A85,134,20,0,21,318533,,
1204,44,0X04B402013C336A85,134,20,0,21,318259,,
1204,44,0X04B402013C336A85,140,20,0,21,318399,,
1204,44,0X04B402013C336A85,134,20,0,21,318667,,
1204,44,0X04B402013C336A85,140,20,0,21,318807,,
1204,44,0X04B402013C336A85,134,20,0,21,310021,,
1204,44,0X04B402013C336A85,140,20,0,21,310161,,
1204,44,0X04B402013C336A85,134,20,0,21,310295,,
1204,44,0X04B402013C336A85,134,20,0,21,310429,,
1204,44,0X04B402013C336A85,140,20,0,21,310569,,
1204,44,0X04B402013C336A85,134,20,0,21,310703,,
1204,44,0X04B402013C336A85,134,20,0,21,310837,,
1204,44,0X04B402013C336A85,140,20,0,21,310977,,
1204,44,0X04B402013C336A85,140,20,0,21,311257,,
1204,44,0X04B402013C336A85,140,20,0,21,311117,,
1204,44,0X04B402013C336A85,140,20,0,21,219323,,
1204,44,0X04B402013C336A85,134,20,0,21,219877,,
1204,44,0X04B402013C336A85,140,20,0,21,219603,,
1204,44,0X04B402013C336A85,140,20,0,21,219743,,
1204,44,0X04B402013C336A85,140,20,0,21,220017,,
1204,44,0X04B402013C336A85,134,20,0,21,220151,,
1204,44,0X04B402013C336A85,134,20,0,21,220285,,
1204,44,0X04B402013C336A85,140,20,0,21,220425,,
1204,44,0X04B402013C336A85,140,20,0,21,220565,,
1204,44,0X04B402013C336A85,134,20,0,21,220699,,
1204,44,0X04B402013C336A85,140,20,0,21,220979,,
1204,44,0X04B402013C336A85,140,20,0,21,220839,,
1204,44,0X04B402013C336A85,134,20,0,21,221113,,
1204,44,0X04B402013C336A85,140,20,0,21,221521,,
1204,44,0X04B402013C336A85,134,20,0,21,221247,,
1204,44,0X04B402013C336A85,134,20,0,21,221381,,
1204,44,0X04B402013C336A85,140,20,0,21,221661,,
1204,44,0X04B402013C336A85,140,20,0,21,221801,,
1204,44,0X04B402013C336A85,140,20,0,21,221941,,
1204,44,0X04B402013C336A85,134,20,0,21,222209,,
1204,44,0X04B402013C336A85,268,20,0,21,100161,,
1204,44,0X04B402013C336A85,280,20,0,21,100721,,
1204,44,0X04B402013C336A85,280,20,0,21,100441,,
1204,44,0X04B402013C336A85,268,20,0,21,100989,,
1204,44,0X04B402013C336A85,280,20,0,21,101269,,
1204,44,0X04B402013C336A85,268,20,0,21,101537,,
1204,44,0X04B402013C336A85,280,20,0,21,101817,,
1204,44,0X04B402013C336A85,280,20,0,21,102365,,
1204,44,0X04B402013C336A85,280,20,0,21,102913,,
1204,44,0X04B402013C336A85,268,20,0,21,102633,,
1204,44,0X04B402013C336A85,268,20,0,21,102085,,
1204,44,0X04B402013C336A85,280,20,0,21,103193,,
1204,44,0X04B402013C336A85,268,20,0,21,103461,,
1204,44,0X04B402013C336A85,280,20,0,21,103741,,
1204,44,0X04B402013C336A85,268,20,0,21,104277,,
1204,44,0X04B402013C336A85,268,20,0,21,104009,,
1204,44,0X04B402013C336A85,280,20,0,21,104557,,
1204,44,0X04B402013C336A85,268,20,0,21,104825,,
1204,44,0X04B402013C336A85,268,20,0,21,106201,,
1204,44,0X04B402013C336A85,280,20,0,21,105933,,
1204,44,0X04B402013C336A85,280,20,0,21,105105,,
1204,47,0X04B402013C336A85,2,20,0,15,146436,,
1204,47,0X04B402013C336A85,2,20,0,15,146444,,
1204,47,0X04B402013C336A85,3,20,0,15,150346,,
1204,47,0X04B402013C336A85,3,20,0,15,132337,,
1204,47,0X04B402013C336A85,3,20,0,15,132349,,
1204,14,0X04B402013C336A85,1200,20,0,878,3767,,
1204,14,0X04B402013C336A85,3509,10,8,1,7276,,
1204,14,0X04B402013C336A85,1892,10,8,1,9168,,
1204,14,0X04B402013C336A85,1892,10,8,1,11060,,
1204,14,0X04B402013C336A85,3785,10,8,1,14845,,
1204,14,0X04B402013C336A85,5677,10,8,1,20522,,
1204,14,0X04B402013C336A85,1892,10,8,1,22414,,
1204,15,0X04B402013C336A85,1892,10,8,1,24306,,
1204,15,0X04B402013C336A85,2439,10,8,1,2940,,
1204,15,0X04B402013C336A85,2439,10,8,1,5379,,
1204,15,0X04B402013C336A85,2439,10,8,1,10257,,
1204,15,0X04B402013C336A85,2439,10,8,1,7818,,
1204,15,0X04B402013C336A85,2439,10,8,1,12696,,
1204,15,0X04B402013C336A85,1,20,0,8,28206,,
1204,16,0X04B402013C336A85,3261,10,8,1,31468,,
1204,16,0X04B402013C336A85,3261,10,8,1,5253,,
1204,16,0X04B402013C336A85,3261,10,8,1,8514,,
1204,16,0X04B402013C336A85,5300,10,10,1,13814,,
1204,16,0X04B402013C336A85,5300,10,10,1,19114,,
1204,16,0X04B402013C336A85,5300,10,10,1,24414,,
1204,16,0X04B402013C336A85,5300,10,10,1,35014,,
1204,16,0X04B402013C336A85,5300,10,10,1,29714,,
1204,47,0X04B402013C336A85,6336,10,16,15,634103,,
1204,47,0X04B402013C336A85,7040,10,16,15,647831,,
1204,47,0X04B402013C336A85,2,20,0,15,647845,,
1204,48,0X04B402013C336A85,10304,10,16,27,555919,,
1204,47,0X04B402013C336A85,1014,128,94,104,843567,,
1204,46,0X04B402013C336A85,20,20,0,34,926479,,
1204,46,0X04B402013C336A85,20,20,0,34,926541,,
1204,46,0X04B402013C336A85,22,20,0,34,926585,,
1204,44,0X04B402013C336A85,134,20,0,21,266949,,
1204,44,0X04B402013C336A85,140,20,0,21,267223,,
1204,44,0X04B402013C336A85,140,20,0,21,267497,,
1204,44,0X04B402013C336A85,134,20,0,21,267357,,
1204,44,0X04B402013C336A85,134,20,0,21,267905,,
1204,44,0X04B402013C336A85,140,20,0,21,267637,,
1204,44,0X04B402013C336A85,140,20,0,21,268045,,
1204,44,0X04B402013C336A85,134,20,0,21,267771,,
1204,44,0X04B402013C336A85,134,20,0,21,268179,,
1204,44,0X04B402013C336A85,140,20,0,21,268459,,
1204,44,0X04B402013C336A85,140,20,0,21,268739,,
1204,44,0X04B402013C336A85,140,20,0,21,268319,,
1204,44,0X04B402013C336A85,140,20,0,21,268599,,
1204,44,0X04B402013C336A85,134,20,0,21,269007,,
1204,44,0X04B402013C336A85,134,20,0,21,268873,,
1204,44,0X04B402013C336A85,134,20,0,21,269141,,
1204,44,0X04B402013C336A85,140,20,0,21,269281,,
1204,44,0X04B402013C336A85,140,20,0,21,269421,,
1204,44,0X04B402013C336A85,140,20,0,21,203413,,
1204,44,0X04B402013C336A85,134,20,0,21,203273,,
1204,44,0X04B402013C336A85,134,20,0,21,203139,,
1204,44,0X04B402013C336A85,140,20,0,21,203005,,
1204,44,0X04B402013C336A85,134,20,0,21,203547,,
1204,44,0X04B402013C336A85,140,20,0,21,203687,,
1204,44,0X04B402013C336A85,140,20,0,21,203827,,
1204,44,0X04B402013C336A85,140,20,0,21,204241,,
1204,44,0X04B402013C336A85,134,20,0,21,204101,,
1204,44,0X04B402013C336A85,140,20,0,21,203967,,
1204,44,0X04B402013C336A85,134,20,0,21,204509,,
1204,44,0X04B402013C336A85,134,20,0,21,204375,,
1204,44,0X04B402013C336A85,140,20,0,21,204783,,
1204,44,0X04B402013C336A85,134,20,0,21,204643,,
1204,44,0X04B402013C336A85,140,20,0,21,204923,,
1204,44,0X04B402013C336A85,134,20,0,21,205057,,
1204,44,0X04B402013C336A85,140,20,0,21,205465,,
1204,44,0X04B402013C336A85,134,20,0,21,205599,,
1204,44,0X04B402013C336A85,140,20,0,21,205739,,
